#	14085A_2_3_5_6_7_8_9_R_20180530
# Obs. time:	30-May-2018 23:31:38
# Duration:	157.4381
#=========================================================
# Per[s]	PerErr[s]	ADUerr	MAGerr	Points	Exp[s]	APD[s]	MedPD[s]	ModePD[s]	STDPD[s]
#110.76	0.005	462.8653	0.12782	805	2.0158	11.7491	4.8384	4.8384	98.563
#=========================================================
# Time	ADU	ADU_err	MAG	MAG_err

3356.64	2	2551.58	361.002	16.483	0.153612	
3361.48	2	2307.18	355.12	16.5923	0.167116	
3366.32	2	2475.13	357.116	16.516	0.156652	
3376.08	2	3942.75	362.649	16.0105	0.0998647	
3380.92	2	4660.43	363.51	15.8289	0.0846865	
3385.76	2	6365.42	369.412	15.4904	0.0630098	
3390.6	2	7077.82	379.197	15.3753	0.0581688	
3395.43	2	6331.47	373.536	15.4962	0.0640549	
3400.36	2	5290.9	361.368	15.6912	0.0741558	
3405.2	2	4986.35	365.553	15.7555	0.0795961	
3410.04	2	4047.8	373.863	15.982	0.100281	
3414.87	2	3912.74	369.509	16.0188	0.102534	
3419.8	2	3594.87	357.658	16.1108	0.108021	
3424.64	2	4103.56	360.213	15.9671	0.0953067	
3434.31	2	5492.12	366.566	15.6506	0.0724664	
3439.15	2	6320.35	364.567	15.4981	0.0626269	
3444.08	2	7565.1	370.013	15.303	0.0531039	
3453.75	2	5297.13	370.338	15.6899	0.0759071	
3458.59	2	3778.17	364.563	16.0568	0.104765	
3463.43	2	3117.4	367.569	16.2655	0.128018	
3468.36	2	2257.71	361.137	16.6158	0.173671	
3473.19	2	2593.09	365.989	16.4655	0.153241	
3478.03	2	2876.92	361.568	16.3527	0.136454	
3482.87	2	3323.7	360.919	16.1959	0.117899	
3492.55	2	5124.82	369.553	15.7258	0.0782931	
3497.39	2	6483.02	369.218	15.4706	0.0618344	
3502.31	2	7284.58	371.782	15.344	0.0554126	
3507.15	2	6105.32	375.56	15.5357	0.0667876	
3511.99	2	4828.51	373.569	15.7905	0.0840006	
3516.91	2	4717.42	362.529	15.8157	0.0834376	
3521.75	2	3799.92	359.216	16.0506	0.102637	
3526.59	2	4175.73	370.743	15.9482	0.0963973	
3531.43	2	3489.69	363.331	16.143	0.113042	
3536.35	2	4309.88	364.369	15.9138	0.091791	
3541.19	2	4976.69	370.522	15.7576	0.0808347	
3546.03	2	5790.53	365.82	15.5932	0.0685919	
3555.71	2	7893.1	373.353	15.2569	0.0513565	
3560.63	2	6503.91	374.974	15.4671	0.0625967	
3565.47	2	5387.36	367.451	15.6716	0.0740539	
3570.31	2	4134.3	362.505	15.959	0.0951999	
3575.15	2	3097.19	361.817	16.2726	0.126837	
